scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,nested_chain_id,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
13,234,"[""13302"",""13307"",""13308"",""13311"",""13313"",""13316uwt"",""13317"",""13322"",""13323"",""13324t"",""13405"",""13407"",""13410""]",1501c8728b2939589f784f84675b2256247a072246b8f13be24deddabb0c08b9,2026090413,,,,302,13,6175.82594575,475.063534288,50,0.50544164,3.0,1265
13,235,"[""13301"",""13303"",""13307"",""13308"",""13313"",""13324muw"",""13325"",""13326"",""13401"",""13402"",""13407"",""13409"",""13410""]",607b8d3ed0ab617cb4325978bdb59dd2fcf399afa67fea8fedf185622ab2b689,2026090413,,,,331,13,7374.26794503,567.251380387,54,0.49550512,4.0,1286
13,236,"[""13301"",""13305"",""13311"",""13313"",""13317"",""13319"",""13322"",""13324t"",""13325"",""13326"",""13401"",""13402"",""13409""]",0bd432b6ac36bec85d2479031cce90c1931a6cc78e0e0777c59835d2f1b0ed0d,2026090413,,,,334,13,6662.83994789,512.526149838,42,0.374694349,3.0,1277
13,237,"[""13301"",""13303"",""13310"",""13314"",""13316uwt"",""13318"",""13323"",""13324muw"",""13325"",""13403"",""13404"",""13405"",""13409""]",b95de4933b93568ba76ceb0f0065f0d4b8534bdaaf71b59193627ab98fa4e540,2026090413,,,,312,13,6609.46195556,508.420150428,54,0.535342769,4.0,1257
13,238,"[""13302"",""13303"",""13306"",""13308"",""13311"",""13315"",""13319"",""13320"",""13321"",""13324t"",""13408"",""13409"",""13411""]",1097c14dbb64666b2a26156888e22fae618fcf2e5898cab72f75f24b46864c07,2026090413,,,,335,13,6411.04195218,493.157073245,54,0.504857227,3.0,1260
13,239,"[""13304"",""13309"",""13313"",""13315"",""13316uwt"",""13320"",""13322"",""13324muw"",""13404"",""13408"",""13409"",""13411"",""13413""]",a1866027f3e733116e65d9beb1a379fb773746efe62b3010c635b3ff618e3c4b,2026090413,,,,281,13,6465.82195336,497.370919489,37,0.383021325,5.0,1252
13,240,"[""13311"",""13312"",""13313"",""13316uwt"",""13317"",""13318"",""13319"",""13320"",""13321"",""13401"",""13403"",""13405"",""13406""]",cf5792a448aaada152008f27df4e4d3e2c8e45daa67dfd0d3a32d4e23ed3673d,2026090413,,,,306,13,6485.16594481,498.858918832,46,0.464075301,4.0,1277
13,241,"[""13306"",""13307"",""13308"",""13313"",""13314"",""13319"",""13320"",""13325"",""13405"",""13408"",""13410"",""13411"",""13412""]",915aeeee27b8ab757ddff2861aea86a6caee6a0af6fc4db7232d37dc5f3f3a1d,2026090413,,,,282,13,6442.32994667,495.563842052,42,0.457213091,5.0,1246
13,242,"[""13304"",""13305"",""13306"",""13308"",""13322"",""13324t"",""13325"",""13326"",""13401"",""13402"",""13406"",""13408"",""13410""]",02d8116ed4b7deff7e5dd9f82c53d78f41ee077e9719e2d69134319dfd2df0b6,2026090413,,,,304,13,6611.402955,508.569458077,42,0.411039448,4.0,1286
13,243,"[""13301"",""13303"",""13307"",""13309"",""13312"",""13315"",""13318"",""13322"",""13401"",""13405"",""13408"",""13410"",""13411""]",3fd04be547c44fae8a8240546928891d0d3019f1286dfe55723b89d2b23e1d43,2026090413,,,,328,13,6774.24395586,521.095688912,54,0.532010011,3.0,1286
13,244,"[""13304"",""13307"",""13311"",""13313"",""13314"",""13316uwt"",""13322"",""13323"",""13325"",""13401"",""13406"",""13409"",""13414""]",29b4346e43e0d6972c15a1de022b46f6be29fcd04f2c2f08efabeb7c4fa0f72d,2026090413,,,,271,13,5891.75295342,453.211765648,42,0.512476916,4.5,1275
13,245,"[""13303"",""13308"",""13311"",""13316m"",""13318"",""13319"",""13322"",""13325"",""13403"",""13407"",""13409"",""13411"",""13414""]",0e79abb32bbe970eb9eaeb54bfce8d23a246375c6731a167a396e3447b67e5a7,2026090413,,,,324,13,7060.76694957,543.135919198,54,0.484931451,4.0,1259
13,246,"[""13301"",""13302"",""13304"",""13305"",""13309"",""13311"",""13316m"",""13317"",""13318"",""13323"",""13408"",""13409"",""13412""]",96db3c6168f907663724d9a0db3b0cc119c39fbd483489a06f66180aa90e153a,2026090413,,,,333,13,6464.02995302,497.233073309,50,0.472092703,3.0,1260
13,247,"[""13303"",""13304"",""13306"",""13307"",""13314"",""13318"",""13322"",""13324t"",""13325"",""13401"",""13403"",""13405"",""13412""]",7f29be134702bc1a50b55bc336c65785b45875689039cf33cad19599b9e1f305,2026090413,,,,325,13,6456.99295317,496.691765628,54,0.511769179,3.0,1275
13,248,"[""13304"",""13307"",""13309"",""13313"",""13320"",""13321"",""13324t"",""13401"",""13404"",""13405"",""13406"",""13409"",""13412""]",245b0c22c812950809761faf732090672a97d2e817018fee8d4c027c25d686e8,2026090413,,,,255,13,6540.43294873,503.110226825,37,0.405157067,7.0,1275
13,249,"[""13301"",""13304"",""13311"",""13316m"",""13322"",""13323"",""13326"",""13409"",""13410"",""13411"",""13412"",""13413"",""13414""]",3206f81d8f360abb83271698284ea3e8e3dfd5106582a09bfec79899bdac799a,2026090413,,,,253,13,6384.30996217,491.100766321,37,0.439535644,7.0,1268
13,250,"[""13302"",""13304"",""13306"",""13307"",""13312"",""13315"",""13316uwt"",""13318"",""13320"",""13405"",""13410"",""13412"",""13414""]",0bdd65d763870d66b0285aa204d65808fdfe50a36c1a9f1b590f33230f154791,2026090413,,,,334,13,6662.89694762,512.530534432,50,0.487426621,3.0,1265
13,251,"[""13303"",""13307"",""13312"",""13314"",""13316uwt"",""13320"",""13324t"",""13325"",""13326"",""13409"",""13410"",""13413"",""13414""]",e23b0780df0d057a1a5713db8b9b3b96f613f98738c566ec0d025a0b3a2a4b6d,2026090413,,,,308,13,6417.82395386,493.678765682,54,0.564431034,4.0,1268
13,252,"[""13302"",""13304"",""13312"",""13315"",""13316m"",""13320"",""13321"",""13324muw"",""13325"",""13326"",""13408"",""13411"",""13413""]",22adab44cc5cd123f8c092dd70de31e3ca417c418787e215442d6f470a07167d,2026090413,,,,345,13,6518.91495155,501.454996273,50,0.478375041,3.0,1257
13,253,"[""13304"",""13305"",""13309"",""13312"",""13314"",""13317"",""13319"",""13321"",""13324t"",""13403"",""13404"",""13405"",""13409""]",2978f30bba6819433c25bdcbceff405a13883fb51b4f59c630a00ce6149c16d0,2026090413,,,,316,13,6703.00995548,515.616150422,46,0.410246701,5.0,1257
13,254,"[""13306"",""13307"",""13309"",""13311"",""13314"",""13320"",""13322"",""13325"",""13401"",""13404"",""13409"",""13411"",""13412""]",c0fac2e80b2e29d9a9ad1ef00729ec20272dff4d9f2df2243101eb19b1af7544,2026090413,,,,256,13,6137.59095516,472.122381166,42,0.412733717,6.0,1275
13,255,"[""13301"",""13302"",""13303"",""13309"",""13314"",""13316uwt"",""13317"",""13321"",""13403"",""13409"",""13410"",""13413"",""13414""]",ba66d9392f0772588df381cb071d167a8c149da33d8055a51fdaa3b12aa3eca1,2026090413,,,,331,13,7187.80495616,552.908073551,54,0.533333181,5.0,1268
13,256,"[""13302"",""13303"",""13307"",""13309"",""13311"",""13314"",""13316uwt"",""13324t"",""13326"",""13403"",""13404"",""13406"",""13412""]",6867f137c754a7057df7cd97aa7a99791497f14e889680d3c6988a3a7de87f87,2026090413,,,,291,13,6236.56295426,479.735611866,54,0.577851171,4.0,1260
13,257,"[""13309"",""13313"",""13318"",""13324t"",""13325"",""13326"",""13404"",""13405"",""13407"",""13408"",""13409"",""13411"",""13414""]",b001c9b35c0963d8ab08cd76cfcad1f47ead5ea1bf39bfa9172ce93cee5f765d,2026090413,,,,274,13,7168.30094338,551.407764875,42,0.454493141,6.0,1252
13,258,"[""13302"",""13303"",""13304"",""13305"",""13306"",""13308"",""13319"",""13322"",""13324muw"",""13326"",""13401"",""13408"",""13414""]",8a448fc7e6531a4f85b498ecddeca47d446ff2c44fa2bb6b39722788dedc9334,2026090413,,,,358,13,6469.97895294,497.690688688,54,0.475730389,3.0,1278
13,259,"[""13301"",""13303"",""13304"",""13305"",""13307"",""13312"",""13316uwt"",""13317"",""13323"",""13326"",""13401"",""13404"",""13405""]",3f2e0e26e0695a4f4e4f64bb88b2bbd946a658bded931552735f70b3d4f49246,2026090413,,,,347,13,6495.28995961,499.637689201,54,0.517112425,3.0,1275
13,260,"[""13315"",""13316m"",""13322"",""13323"",""13324muw"",""13325"",""13402"",""13403"",""13404"",""13405"",""13408"",""13411"",""13414""]",056e36abd62a6313289029a1cdf434afafb2142331ec0b0e6040a8d7ea74aca9,2026090413,,,,245,13,6450.12296068,496.163304668,42,0.481321241,7.0,1272
13,261,"[""13302"",""13306"",""13308"",""13309"",""13311"",""13313"",""13315"",""13317"",""13320"",""13325"",""13402"",""13409"",""13413""]",9c15d3b45771c6dfee20ae233477bd282f417edc70ec7bce3ddd62455608e1f5,2026090413,,,,359,13,7088.25293988,545.250226145,50,0.407847387,3.0,1275
13,262,"[""13304"",""13305"",""13307"",""13309"",""13310"",""13311"",""13319"",""13320"",""13324muw"",""13401"",""13403"",""13406"",""13411""]",9279865880a8a8472a563932b80530b14c6bd71e5c42481b6d69eb196ebf7f16,2026090413,,,,256,13,5608.00395515,431.384919627,37,0.376543049,5.0,1277
13,263,"[""13303"",""13305"",""13306"",""13307"",""13313"",""13316m"",""13319"",""13320"",""13323"",""13325"",""13326"",""13407"",""13412""]",65fa9eb5eeb56b4fb7f22a673385582c1c50693585f1ba1e04ab9f8d211e7f1c,2026090413,,,,335,13,6163.47894804,474.113765234,54,0.478227216,3.0,1259
13,264,"[""13302"",""13303"",""13304"",""13306"",""13307"",""13322"",""13326"",""13403"",""13407"",""13409"",""13411"",""13412"",""13414""]",cfd7066734f5039b7038151f87264277610f539ccce7e8ed15dd270890416f3b,2026090413,,,,322,13,7258.33395021,558.333380785,54,0.547447793,4.0,1260
13,265,"[""13302"",""13305"",""13306"",""13311"",""13312"",""13317"",""13320"",""13321"",""13405"",""13407"",""13408"",""13410"",""13414""]",e9531e62765e7f5cdf121b3d857d872453654e90a95e0e2a85a60a6447ec706b,2026090413,,,,313,13,6783.94694666,521.84207282,50,0.532004046,4.0,1265
13,266,"[""13301"",""13304"",""13311"",""13314"",""13316m"",""13321"",""13322"",""13323"",""13402"",""13410"",""13411"",""13412"",""13414""]",716e23530aa150f99a69d550cc7adbdc84967d719266e1985d4d1f0fe3823bcd,2026090413,,,,255,13,6088.4019649,468.338612685,37,0.435135106,7.0,1283
13,267,"[""13301"",""13302"",""13303"",""13308"",""13316m"",""13318"",""13319"",""13320"",""13326"",""13408"",""13409"",""13410"",""13412""]",f9ac41464235cbf399b6d0e67b6ad3a4a8b41d3f106d5280b817a88ead11e506,2026090413,,,,349,13,7049.72894992,542.286842302,54,0.485417603,3.0,1268
13,268,"[""13302"",""13305"",""13309"",""13311"",""13314"",""13316m"",""13319"",""13322"",""13324muw"",""13402"",""13409"",""13413"",""13414""]",c939d917b566d542088297b67a019ff9be17bb2123d2c61135a4699d963e4eda,2026090413,,,,286,13,6246.62295383,480.509457987,50,0.439253253,5.0,1275
13,269,"[""13302"",""13303"",""13306"",""13310"",""13314"",""13318"",""13321"",""13324muw"",""13325"",""13404"",""13405"",""13407"",""13414""]",4a46c65ee9a245f31e8d4de42ab0bcb51f5f7608f7408c736210126e3a0bef3e,2026090413,,,,347,13,7061.40094518,543.184688091,54,0.509328798,3.0,1260
13,270,"[""13312"",""13313"",""13315"",""13316uwt"",""13402"",""13403"",""13404"",""13405"",""13406"",""13408"",""13409"",""13412"",""13413""]",7b3db80a3e2a05ab10461de0134fb8e4989f89ca834cd64cdfc735a7e3217d36,2026090413,,,,268,13,7765.89994654,597.376918965,46,0.49633879,7.0,1256
13,271,"[""13310"",""13311"",""13312"",""13316uwt"",""13319"",""13323"",""13324t"",""13403"",""13404"",""13405"",""13409"",""13410"",""13412""]",093a76123e465c8560541ff030219fad0966a54dbe6b0b4f67948de0d5cb71f6,2026090413,,,,249,13,6517.30795146,501.331380882,46,0.473589173,7.0,1266
13,272,"[""13304"",""13308"",""13311"",""13312"",""13316m"",""13324muw"",""13401"",""13404"",""13405"",""13408"",""13409"",""13410"",""13414""]",1ace346be2582589bc25eb787b7d9ef30f302e6bc00e1c1e929b6c74b5332e45,2026090413,,,,265,13,6824.0689521,524.928380931,46,0.516140344,7.0,1286
13,273,"[""13304"",""13306"",""13311"",""13312"",""13318"",""13402"",""13403"",""13404"",""13407"",""13408"",""13411"",""13412"",""13413""]",9ddffc60624b91ec39e6377276ae337459746bebdd68d996877c32d19ade9b82,2026090413,,,,280,13,7592.06094632,584.004688178,46,0.493581249,7.0,1272
13,274,"[""13301"",""13304"",""13306"",""13309"",""13313"",""13316m"",""13318"",""13324t"",""13325"",""13403"",""13404"",""13406"",""13412""]",78bd08f50c56a0826a5efac3783fc2e75f898d9f99002c5fe17cd177aa6560fc,2026090413,,,,338,13,7077.22494297,544.40191869,42,0.375937608,4.0,1257
13,275,"[""13301"",""13303"",""13304"",""13305"",""13307"",""13311"",""13312"",""13313"",""13316m"",""13320"",""13326"",""13406"",""13408""]",e87d93a83f6be73d4665cc1ab97eaabe98058d7796c9dcdb3d5c174b4b3860a6,2026090413,,,,354,13,6242.77394855,480.213380658,54,0.487433451,3.0,1257
13,276,"[""13302"",""13303"",""13304"",""13310"",""13312"",""13314"",""13320"",""13322"",""13325"",""13404"",""13405"",""13407"",""13411""]",0838602b9098a237613ff5a3305096346792f50f7aafed0493d2a368092d9baa,2026090413,,,,372,13,7342.23294296,564.787149458,54,0.50614789,3.0,1260
13,277,"[""13301"",""13303"",""13304"",""13309"",""13312"",""13317"",""13323"",""13326"",""13401"",""13404"",""13410"",""13413"",""13414""]",baf381367626d18a95f61eb3d7a4062916699a53b9c62c80ab6bf47d14315547,2026090413,,,,332,13,7056.61795729,542.816765945,54,0.554102267,4.0,1286
13,278,"[""13303"",""13307"",""13308"",""13313"",""13315"",""13316m"",""13319"",""13324t"",""13401"",""13403"",""13405"",""13411"",""13412""]",8d4d84d4a75f9ad6c4d4a9e0073bac432cd0de3ed2d47dad0939a5502469f9ce,2026090413,,,,304,13,6600.83795058,507.756765429,54,0.508071963,4.0,1277
13,279,"[""13303"",""13305"",""13311"",""13312"",""13314"",""13316m"",""13321"",""13402"",""13403"",""13407"",""13410"",""13412"",""13414""]",d6f6196753024e220f20bec0fe345cd9cc9699e753c352dcb27ece929d457bc5,2026090413,,,,295,13,6995.09295382,538.084073371,54,0.556180184,7.0,1283
13,280,"[""13301"",""13316m"",""13317"",""13320"",""13325"",""13326"",""13402"",""13403"",""13404"",""13407"",""13408"",""13412"",""13414""]",c3d71441e38a46acf8a248e67eabcd9dd19bd25a046872ed53f8290eb1e1eaae,2026090413,,,,278,13,7167.86795587,551.374458144,42,0.460937222,7.0,1272
13,281,"[""13301"",""13303"",""13304"",""13305"",""13306"",""13312"",""13315"",""13318"",""13320"",""13323"",""13324t"",""13406"",""13413""]",399ec3b4d9555bb4f17b733715c6209aa384066bfc66d7d790e2ca76818ee5ec,2026090413,,,,368,13,6422.22195501,494.017073462,54,0.459005922,3.0,1257
13,282,"[""13301"",""13306"",""13309"",""13313"",""13315"",""13321"",""13323"",""13324t"",""13403"",""13406"",""13407"",""13409"",""13414""]",5eccc1321463d29e1ffecbacfeca9f2bbe4ad7226c2d91d8fd35edd594863d06,2026090413,,,,278,13,6540.50995459,503.116150353,37,0.420478826,6.0,1241
13,283,"[""13301"",""13302"",""13312"",""13313"",""13318"",""13319"",""13323"",""13324muw"",""13401"",""13404"",""13409"",""13411"",""13412""]",f064606207e16dd15b296994ee99d510dcdcc16e342d0d46654c5cb89c3c6680,2026090413,,,,329,13,7372.37693801,567.105918308,50,0.522000525,5.0,1278
13,284,"[""13302"",""13303"",""13304"",""13305"",""13307"",""13312"",""13318"",""13319"",""13323"",""13325"",""13405"",""13408"",""13411""]",0971326e8187d3ec660b53a1ac2cd9496f96f16ec60c4679c6d93a61455078ab,2026090413,,,,380,13,6874.54594391,528.811226455,54,0.52403453,2.0,1260
13,285,"[""13303"",""13304"",""13308"",""13314"",""13316uwt"",""13321"",""13322"",""13324muw"",""13326"",""13402"",""13407"",""13408"",""13414""]",59fb040a3c5e7d5323904145366d60e03c906feccec8ea9ce0d77aa257f19bd4,2026090413,,,,302,12,6298.76996373,484.520766441,54,0.486473316,4.0,1272
13,286,"[""13301"",""13304"",""13311"",""13314"",""13315"",""13318"",""13319"",""13403"",""13407"",""13408"",""13409"",""13410"",""13411""]",6d693e01c601bdb86658dac46be940888a437df5c15d607fd61555c1dcd5b0db,2026090413,,,,282,13,6816.18395851,524.321842962,37,0.423042363,7.0,1268
13,287,"[""13304"",""13312"",""13315"",""13317"",""13318"",""13320"",""13324muw"",""13325"",""13326"",""13403"",""13405"",""13409"",""13411""]",3fa31266b512d382232bdbd44118e5e89227dde366cb50636eed63c3b227401f,2026090413,,,,338,13,6841.62795121,526.27907317,46,0.441889434,3.0,1255
13,288,"[""13306"",""13309"",""13311"",""13313"",""13317"",""13322"",""13323"",""13324muw"",""13403"",""13405"",""13408"",""13409"",""13411""]",c20ae46e09b75f0aa1825c715a96f42791fdffda92392be690b52401ed27e55d,2026090413,,,,260,13,6131.79795132,471.676765486,37,0.463680925,6.0,1239
13,289,"[""13302"",""13303"",""13304"",""13308"",""13309"",""13310"",""13311"",""13318"",""13320"",""13324t"",""13326"",""13403"",""13405""]",9103af194ad3271b4fd02d5b4877b98c08b764c0c53af097490a5bc2bca02ed6,2026090413,,,,347,12,6238.40894686,479.877611297,54,0.488997278,3.0,1260
13,290,"[""13301"",""13302"",""13310"",""13311"",""13312"",""13316uwt"",""13318"",""13319"",""13321"",""13322"",""13324muw"",""13410"",""13413""]",981109d51924feb2c29935b5306e04b10231998dabf84a171218e9d88fc39f99,2026090413,,,,346,13,6491.78494697,499.368072844,50,0.421113242,3.0,1268
13,291,"[""13305"",""13310"",""13311"",""13312"",""13313"",""13315"",""13317"",""13319"",""13324t"",""13402"",""13403"",""13411"",""13414""]",1367d5bcbdc2caf62cb495180502b2159f88de50cdbe019637df153c144d7f4a,2026090413,,,,321,13,6672.34394488,513.257226529,46,0.426051614,3.5,1274
13,292,"[""13302"",""13306"",""13310"",""13313"",""13316m"",""13317"",""13320"",""13324t"",""13325"",""13404"",""13407"",""13408"",""13410""]",e867f65cff2b5884062ed92ca8efadf5de5cac71a432b7ad5762e85e4fd2fee1,2026090413,,,,337,13,7035.66593687,541.205072067,50,0.450745649,3.0,1265
13,293,"[""13306"",""13307"",""13309"",""13311"",""13401"",""13403"",""13406"",""13407"",""13408"",""13409"",""13410"",""13412"",""13414""]",db78774fd154d2517b58eb1100c0f864dc190d0c6b44365d74382a7f1cd2ade8,2026090413,,structural,trip_light,208,13,6725.3809543,517.336996485,30,0.303227828,7.0,1286
13,294,"[""13307"",""13309"",""13315"",""13316m"",""13324muw"",""13325"",""13401"",""13402"",""13403"",""13404"",""13405"",""13410"",""13412""]",404d853c6ed4b019bcfbd942e2348eb04b830b3da7784317d0688cfa445a0f5c,2026090413,,,,253,13,6750.2739557,519.251842746,42,0.419196003,7.0,1286
13,295,"[""13301"",""13304"",""13305"",""13308"",""13310"",""13316m"",""13321"",""13326"",""13405"",""13407"",""13408"",""13410"",""13414""]",b5d525a0ca49bf13b8f3bb875d2476462647c1ba65a83b31d1f4edfb31aae332,2026090413,,,,292,12,6505.22096037,500.401612336,37,0.379627574,6.0,1268
13,296,"[""13302"",""13303"",""13308"",""13311"",""13318"",""13319"",""13320"",""13323"",""13401"",""13403"",""13404"",""13407"",""13413""]",13ca4935ebc1a6725731051d23618eb78808cddeccfe274872906b3a7a3b2dee,2026090413,,,,308,13,6872.31294717,528.639457475,54,0.591925058,5.0,1278
13,297,"[""13302"",""13303"",""13305"",""13306"",""13310"",""13314"",""13315"",""13318"",""13321"",""13325"",""13401"",""13403"",""13412""]",097892080ca86360702268296cab42df16f8602370e8c0c12235277adc4e2ec8,2026090413,,,,373,13,6856.12994952,527.394611502,54,0.454295062,3.0,1278
13,298,"[""13303"",""13306"",""13310"",""13313"",""13315"",""13318"",""13320"",""13321"",""13403"",""13409"",""13412"",""13413"",""13414""]",9ba766ac7c1b3795eb14c2eacb083b5df2370ae940aeacccc426b92e55fe94b3,2026090413,,,,320,13,6974.66094682,536.512380525,54,0.471761162,4.0,1241
13,299,"[""13301"",""13304"",""13308"",""13310"",""13318"",""13319"",""13320"",""13323"",""13324t"",""13404"",""13406"",""13409"",""13413""]",e6ce461d3a8f3451409c7ec37d185bd2ab1bc074621bb2a871766b73ed7595d4,2026090413,,,,293,13,6467.61995448,497.509227268,37,0.400497076,6.0,1259
13,300,"[""13308"",""13310"",""13312"",""13315"",""13317"",""13318"",""13319"",""13324t"",""13402"",""13405"",""13406"",""13409"",""13412""]",96397c5aa20e92cdafeacb9224d49e185458ecfab119b89c6259a4e7f853c3f8,2026090413,,,,323,13,7171.86194934,551.681688411,46,0.397444125,4.0,1274
13,301,"[""13302"",""13306"",""13307"",""13309"",""13318"",""13321"",""13324t"",""13325"",""13402"",""13408"",""13409"",""13412"",""13413""]",6c5dceb56f08f0ef2dd54bf90a33b985af57ae131ab20d8a40a7cc57ca72ac96,2026090413,,,,307,13,6969.18994555,536.091534273,50,0.479812411,4.5,1275
13,302,"[""13303"",""13304"",""13305"",""13306"",""13308"",""13316uwt"",""13318"",""13319"",""13324t"",""13325"",""13409"",""13411"",""13414""]",c4065a74d0a5f46299de5ec7f845b18aaf2c3aba72cd56914bb66f0b147a4a1e,2026090413,,,,366,13,6859.14394974,527.626457672,54,0.40828486,3.0,1259
13,303,"[""13302"",""13306"",""13309"",""13314"",""13323"",""13324muw"",""13403"",""13405"",""13406"",""13407"",""13408"",""13410"",""13412""]",e2aa551da42f65535c67c71f95f9fc689cd0307f0934b47d931b1f43ddcf96f7,2026090413,,,,242,13,6547.74195346,503.672457958,50,0.559272753,7.0,1266
13,304,"[""13301"",""13304"",""13307"",""13308"",""13313"",""13314"",""13317"",""13318"",""13321"",""13325"",""13403"",""13406"",""13408""]",10c09833ca148e03579af3973d2064393ef07c47a0904bab6d09cc4970203a55,2026090413,,,,345,13,6691.6519501,514.7424577,42,0.410019441,3.0,1257
13,305,"[""13301"",""13302"",""13305"",""13308"",""13312"",""13319"",""13320"",""13324muw"",""13401"",""13405"",""13406"",""13407"",""13408""]",967582ff5ee5b6014769f49ea00e6c79db71cd5fcb360efc0fe3b4fc1c3ecefb,2026090413,,,,320,13,6913.33694683,531.795149756,50,0.514990139,4.0,1278
13,306,"[""13302"",""13303"",""13304"",""13307"",""13308"",""13310"",""13316uwt"",""13317"",""13319"",""13321"",""13323"",""13406"",""13407""]",a59b5a492353107381347083b95ef8240f7c9a0af7ff93580f8e1b15a8e0734f,2026090413,,,,357,13,6503.00895349,500.231457961,54,0.485960089,3.0,1260
